"release_speed","balls","strikes","pfx_x","pfx_z","plate_x","plate_z","release_spin_rate","class"
85.4,0,0,0.4,-0.54,-1.48,1.49,2561,"Take"
85.9,3,2,0.47,-0.35,0.2,2.72,2507,"Weak/Miss"
94.4,2,2,0.01,1,-1.32,3.3,2408,"Take"
88.4,1,2,0.42,0.21,1.63,-0.62,2740,"Take"
86.7,1,1,0.5,-0.23,-1.03,2.64,2669,"Weak/Miss"
94.3,0,1,0.05,1.35,-1.73,3.54,2386,"Take"
92,0,0,-0.95,1.01,0.13,2.47,2132,"Take"
96.4,1,1,-0.93,1.07,-0.49,1.32,2140,"Weak/Miss"
96.7,1,0,-0.94,1.2,0.14,3.46,2082,"Weak/Miss"
96.6,0,0,-1.12,0.72,-1.17,2.84,1992,"Take"
85.3,1,0,0.4,-0.52,-0.8,2.13,2672,"Weak/Miss"
94.9,0,0,0.14,1.12,-0.08,3.78,2246,"Take"
82.3,3,2,0.3,0.25,0.23,2.5,2013,"Weak/Miss"
94.6,2,2,-0.15,1.21,-0.84,3.43,2316,"Take"
83.5,1,2,0.2,0.03,0.19,0.14,1933,"Take"
93.8,1,2,-0.02,1.42,-0.46,2.02,2242,"Weak/Miss"
81.2,0,2,0.28,0.07,-1.26,2.07,2006,"Take"
93.1,0,0,0.05,1.32,-0.73,2,2105,"Take"
80.3,0,1,-0.69,-1.02,-0.3,1.34,2644,"Strong"
89.4,0,0,0.38,1.49,-0.56,2.87,2004,"Take"
85.8,1,2,0.28,0.24,1.92,0.48,2450,"Weak/Miss"
85.3,0,2,0.2,0.2,-0.25,-0.25,2233,"Take"
83.8,0,1,0.49,0.21,0.4,0.4,2366,"Weak/Miss"
94.9,0,0,-0.39,1.21,0.05,2.55,2062,"Weak/Miss"
84.9,0,1,0.63,-0.19,0.15,1.21,2574,"Strong"
94.2,0,0,-0.06,0.85,-0.25,2.54,2344,"Take"
94.7,0,1,-0.54,1.38,0.62,1.88,1998,"Weak/Miss"
95.1,0,0,-0.38,1.48,-0.81,2.51,2123,"Take"
95.3,3,2,-0.59,1.2,-0.88,4.34,1879,"Take"
95.7,2,2,-0.2,1.47,-0.97,4.23,1963,"Take"
96,2,2,-0.26,1.57,0.57,3.22,2049,"Weak/Miss"
95,2,1,-0.43,1.49,-0.63,3.03,2018,"Weak/Miss"
94.9,1,1,-0.4,1.51,-1.19,3.95,2062,"Take"
81.8,0,1,0.07,-0.43,0.46,2.6,1881,"Take"
95.4,0,0,-0.3,1.45,-0.3,3.51,2047,"Weak/Miss"
88.9,1,2,-0.26,1.55,-0.35,3.65,2295,"Strong"
86.6,1,1,0.49,1.02,0.59,3,2498,"Weak/Miss"
89.4,0,1,-0.28,1.42,1.54,2.59,2373,"Take"
88.8,0,0,-0.33,1.53,-0.53,3.52,2379,"Weak/Miss"
94.9,0,2,0.52,1.33,-0.64,2.61,2482,"Strong"
94.3,0,1,0.47,1.33,-0.8,1.8,2364,"Weak/Miss"
94.4,0,0,0.33,1.1,-1.25,2.57,2322,"Weak/Miss"
93.6,3,2,-1.3,0.64,1.78,2.24,2139,"Take"
93.9,3,2,-1.11,0.99,-0.09,2.04,2259,"Weak/Miss"
93.4,3,2,-1.3,0.8,-0.72,3.3,2087,"Strong"
93.7,2,2,-0.93,1.14,-1.82,2.97,2331,"Take"
92.9,1,2,-1.31,0.78,0.86,2,2110,"Take"
92.7,1,1,-1.28,0.66,-0.26,2.64,2078,"Weak/Miss"
93,0,1,-1.12,0.88,-1.41,3.59,2044,"Take"
81.2,0,0,1.22,0.48,0.21,2.32,2510,"Weak/Miss"
87.4,2,2,-0.21,0.21,-1.13,2.62,2277,"Strong"
95.8,1,2,0.09,1.66,-1.44,2.64,2192,"Take"
94.3,1,1,0.11,1.57,-0.34,2.26,2139,"Weak/Miss"
93.3,1,0,0.02,1.4,-1.16,1.73,2157,"Weak/Miss"
93.4,0,0,0.1,1.36,-1.01,0.94,2060,"Take"
96,2,2,-0.45,1.44,-0.66,3.22,2209,"Weak/Miss"
95.4,1,1,-0.91,0.46,1.11,1.91,2165,"Strong"
88.3,0,1,-0.95,0.3,-1.6,1.75,2064,"Take"
96,1,2,-0.56,1.48,-1.94,3.55,2207,"Take"
87.1,1,1,0.1,-0.6,-1,1.92,2469,"Strong"
89.4,1,2,-0.18,1.68,-0.74,2.8,2235,"Weak/Miss"
86.6,0,0,-0.09,0.04,-0.39,1.91,2067,"Weak/Miss"
95.6,0,1,-0.6,1.53,-0.99,2.33,2348,"Take"
85.7,1,1,0.35,0.79,1.19,1.94,2476,"Strong"
86.1,1,0,0.3,0.75,1.13,2.04,2435,"Weak/Miss"
96.7,0,0,-0.44,1.45,-0.57,3.26,2259,"Take"
85.6,0,0,-0.91,1,0.55,0.74,1729,"Take"
94.4,0,0,0.27,1.1,0.29,2.2,1962,"Strong"
93.6,1,1,-1.21,0.55,0.06,2.63,2193,"Strong"
93,0,0,-0.09,1.41,-0.31,4.41,2313,"Take"
93.1,1,0,-0.27,1.32,0.26,3.09,2415,"Strong"
93,0,0,-0.17,1.47,-0.99,4.23,2358,"Take"
95.3,1,2,-1.17,1.21,0.64,1.72,2347,"Strong"
87.8,0,2,-1.11,0.71,-1.08,0.08,1259,"Take"
85.9,0,1,0.61,0.1,0.13,1.82,2532,"Weak/Miss"
93.7,0,0,-1.26,1.38,0.53,2.94,2362,"Take"
96.3,2,2,-1.38,0.91,-0.66,2.12,2329,"Weak/Miss"
82.9,2,1,-1.41,0.58,-0.78,2.58,1908,"Weak/Miss"
93.6,1,1,-0.75,1.4,-0.98,5.46,2205,"Take"
84.2,0,0,-1.5,0.68,-1.72,3.35,1908,"Take"
76.7,0,0,-1.3,-0.93,-0.33,1.39,2416,"Weak/Miss"
77.8,1,2,-1.1,-0.79,-0.54,0.48,2248,"Weak/Miss"
96.4,1,1,1.21,0.88,-0.21,2.15,2100,"Take"
96.3,1,0,1.3,0.8,0.15,2.73,2173,"Strong"
96.2,0,0,0.8,1.08,-1.42,2.98,2197,"Take"
95,0,0,1.12,1.17,-0.74,2.86,2306,"Strong"
96.4,1,1,-1.27,1.37,0.57,1.02,2534,"Strong"
88.9,0,1,-1.02,0.95,-0.22,0.15,1618,"Take"
94.2,0,0,-0.88,1.55,-0.14,3.14,2461,"Strong"
80.3,1,2,0.63,-0.89,0.17,1.38,2510,"Strong"
94.6,1,1,-0.43,1.5,-0.58,1.67,2222,"Weak/Miss"
92.5,0,0,-0.35,1.49,-0.72,3.77,2221,"Take"
83.7,1,1,-0.9,0.81,-0.99,2.15,1706,"Weak/Miss"
92.2,0,1,-0.34,1.67,-0.21,4.1,2215,"Take"
92.5,0,0,-0.35,1.39,-0.82,2.62,2168,"Strong"
95.4,3,2,-0.49,1.39,0.24,2.81,2245,"Strong"
93.8,3,1,-0.44,1.48,-0.17,2.47,2240,"Weak/Miss"
94.4,3,0,-0.32,1.64,-0.28,2.12,2261,"Weak/Miss"
93.8,2,0,-0.29,1.54,0.07,4.85,2296,"Take"
93.6,1,0,-0.37,1.54,-0.86,3.67,2250,"Take"
92.5,2,1,1.31,0.53,0.02,1.56,2007,"Weak/Miss"
92.4,0,0,-0.37,1.57,-0.31,5.37,2155,"Take"
94,1,1,1.44,0.78,-1.24,1.65,2022,"Take"
94.6,0,1,1.39,0.53,0.8,4.46,2026,"Take"
94.1,0,0,1.43,0.62,0.6,2.14,1985,"Weak/Miss"
88,1,0,-0.34,1.59,0.3,1.56,2320,"Strong"
90.5,0,0,-0.43,1.48,0.64,-0.16,2330,"Take"
95.2,2,2,-0.46,0.85,-0.19,2.5,2367,"Strong"
94.7,1,2,-0.36,1.26,-1.1,4.47,2311,"Take"
89.8,3,2,-0.15,1.21,-0.28,1.59,2194,"Weak/Miss"
95.5,1,2,-0.64,0.99,0.75,2.21,2376,"Weak/Miss"
94.3,1,1,-0.84,0.93,-0.64,2.62,2425,"Weak/Miss"
89.8,3,2,-0.07,1.43,-0.9,3.13,2297,"Weak/Miss"
94.1,1,0,-0.56,0.62,0.5,2.26,2358,"Weak/Miss"
89.5,3,1,-0.23,1.44,0.07,3.41,2228,"Weak/Miss"
89.8,2,1,-0.21,1.38,-1.48,2.07,2148,"Take"
94,0,0,-0.45,1.26,-1.15,4.03,2320,"Take"
90,2,0,-0.31,1.44,-0.75,2.7,2106,"Weak/Miss"
90.5,1,0,-0.4,1.36,0.02,0.7,2288,"Take"
89.5,0,0,-0.37,1.34,-0.42,1.08,2237,"Take"
94.2,0,1,-0.15,1.42,0,2.42,2359,"Weak/Miss"
94.3,0,0,-0.42,1.34,-0.58,1.21,2414,"Weak/Miss"
81.8,0,2,-1.48,0.62,-0.83,1.76,2867,"Weak/Miss"
82.1,0,1,-1.3,0.68,-0.73,2.51,2768,"Weak/Miss"
91.1,0,0,1.09,1.1,0.79,3.1,2385,"Strong"
94,2,2,-0.68,1.54,0.45,4.22,2240,"Weak/Miss"
93.7,2,2,-0.76,1.39,-0.77,3.48,2187,"Strong"
94.2,1,2,-0.75,1.35,-1.02,5.31,2012,"Take"
94.8,1,2,-1.09,1.2,-0.61,3.38,2285,"Strong"
93.3,1,1,-1.16,1.11,-0.84,2.8,2208,"Weak/Miss"
94.4,1,0,-0.95,1.22,0.48,2.34,2247,"Weak/Miss"
93.5,0,0,-0.96,1.25,0.37,3.95,2096,"Take"
94.8,3,2,-0.52,1.39,-0.58,2.33,2356,"Strong"
93,2,2,-0.47,1.56,-1.35,2.67,2317,"Take"
94.2,2,2,-0.69,1.47,-0.42,3.85,2371,"Strong"
94,2,2,-0.5,1.29,-0.47,2.6,2389,"Strong"
93,2,1,-0.72,1.36,-0.29,2.74,2409,"Weak/Miss"
93.8,2,0,-0.72,1.54,-0.66,2.7,2428,"Take"
93.5,1,0,-0.66,1.68,-1.04,3.83,2333,"Take"
93.8,0,0,-0.56,1.62,-0.77,3.31,2343,"Take"
85,1,0,-0.91,0.26,-0.79,1.82,1192,"Strong"
92.6,0,0,-0.92,1.4,-0.89,3.59,2096,"Take"
94.2,1,0,-0.49,1.13,-0.26,2.45,2429,"Strong"
95.1,0,0,-0.6,1.28,-0.6,4.02,2381,"Take"
93,0,2,0.99,0.76,1.11,3.32,2219,"Weak/Miss"
92.4,0,1,0.97,0.6,-0.54,2.58,2119,"Take"
92.9,0,0,1.08,0.42,-0.12,2.24,2213,"Take"
78.5,1,1,-1.11,-1.35,-0.64,1.94,2944,"Strong"
92.3,0,0,0.97,0.39,-0.54,2.31,2210,"Strong"
92.3,1,1,0.53,0.53,-0.82,2.75,2285,"Take"
90.3,1,0,0.81,0.52,-0.44,2.72,2158,"Weak/Miss"
90.5,0,0,0.97,0.45,0.81,4.15,2216,"Take"
78,1,0,-1.17,-1.12,0.18,1.31,2762,"Strong"
75.3,0,0,-1.09,-1.26,0.37,3.53,2678,"Take"
88.3,0,1,0.24,0.4,0.61,2.09,2591,"Strong"
90.2,0,0,0.24,0.41,1.33,1.88,2658,"Weak/Miss"
95.2,0,0,-1.43,0.5,0.13,1.96,2121,"Weak/Miss"
93.8,1,0,-0.25,1.28,0.57,3.03,2444,"Strong"
94.3,0,0,-0.55,1.31,-0.99,3.36,2396,"Take"
95.1,1,0,-0.52,1.43,0.66,2.68,2294,"Strong"
96.5,0,0,-0.4,1.41,-0.9,4.39,2294,"Take"
94.4,2,2,-0.5,1.07,-0.66,1.99,2328,"Weak/Miss"
94.8,2,2,-0.73,1.04,-0.78,2.62,2384,"Strong"
87.5,2,1,-1.47,0.66,-0.42,1.88,2259,"Weak/Miss"
82.4,1,1,0.08,-0.38,-1.8,3.84,2558,"Take"
94.9,0,1,-0.69,1.21,-1.01,3.54,2443,"Take"
81.7,0,0,0.12,-0.34,-0.06,1.99,2590,"Take"
89.1,1,2,-1.08,0.69,-0.77,1.65,1717,"Strong"
95.4,1,2,-1.17,1.14,-0.77,2.04,2255,"Strong"
94.4,1,2,-0.57,1.49,-0.03,2.77,2284,"Weak/Miss"
94.9,1,1,-0.72,1.38,-0.74,2.04,2387,"Strong"
88.1,1,2,-1.48,0.64,-1.04,2.07,2298,"Strong"
95.5,1,0,-0.56,1.07,0.38,2.04,2403,"Take"
94.8,0,2,-0.82,1.23,-2.66,3.45,2537,"Take"
84.9,0,0,0.13,-0.34,-0.43,0.87,2567,"Take"
82.1,0,1,-0.04,-0.33,0.37,1.3,2821,"Strong"
81.3,0,0,0.11,-0.41,-0.49,2.96,2650,"Take"
96,0,0,0.8,1.21,1.05,3,2165,"Weak/Miss"
74.1,1,2,-1.15,-1.21,0.84,2.69,2627,"Take"
90.2,1,2,-0.4,0.62,-1.8,2.71,2545,"Strong"
75.6,1,2,-1.33,-1.42,-1.24,0.98,2802,"Weak/Miss"
76.5,1,2,-1.09,-0.91,-1.07,1.23,2675,"Weak/Miss"
90.2,1,1,-0.45,0.49,-0.66,2.76,2714,"Strong"
83.3,0,1,-0.76,-0.08,-3.35,-0.44,2927,"Take"
83.6,0,0,-0.48,0.08,-1.17,2.31,2772,"Strong"
96.3,3,2,-0.45,1.45,0.1,1.91,2480,"Strong"
95.8,3,1,-0.3,1.58,-0.32,3.3,2451,"Strong"
95.3,3,0,-0.33,1.69,-0.39,3.1,2378,"Strong"
94.9,2,0,-0.32,1.53,-1.26,3.25,2357,"Take"
95.4,1,0,-0.12,1.36,-1.63,4.03,2343,"Take"
95.4,0,0,-0.28,1.49,-0.54,3.83,2395,"Take"
89,0,0,-1.39,0.99,-0.05,1.32,1996,"Strong"
82.1,2,2,0.85,-1.08,-0.05,1.98,2814,"Strong"
96.1,2,2,-0.46,1.32,-0.2,3.24,2492,"Strong"
95.6,2,1,-0.39,1.5,-0.67,2.71,2391,"Weak/Miss"
94.9,2,0,-0.31,1.38,-0.31,2.66,2419,"Weak/Miss"
94.7,1,0,-0.5,1.41,-1.39,2.74,2388,"Take"
94.6,0,0,-0.44,1.44,-1.53,1.62,2493,"Take"
84.8,0,0,-0.94,0.6,-0.33,1.45,593,"Weak/Miss"
95.9,1,1,-0.38,1.46,0.63,2.9,2391,"Strong"
85.6,0,1,0.87,-0.01,2.58,-0.32,2650,"Take"
95.1,0,0,-0.56,1.62,-0.47,3.23,2489,"Weak/Miss"
94.6,0,0,-1.44,0.46,0.21,2.79,2252,"Strong"
96.1,0,2,-0.82,1.31,0.21,3.17,2396,"Strong"
95.4,0,1,-0.9,1.25,-0.55,2.55,2432,"Weak/Miss"
95.3,0,0,-1.43,0.74,-1.08,2.35,2354,"Strong"
90.5,2,2,0.52,1.73,0.08,3.2,2220,"Weak/Miss"
77,1,2,-0.96,0.28,-1.19,0.66,2452,"Take"
80.3,1,1,-1.16,0.41,-0.63,1.62,2407,"Weak/Miss"
79.6,1,0,-1.17,0.3,-1.15,1.08,2553,"Weak/Miss"
80.5,0,0,-0.59,0.67,-1.53,2.12,2305,"Take"
88.5,0,0,-0.3,0.58,-0.6,2.98,2687,"Strong"
84.4,3,2,-0.73,0.16,-1.24,3.74,1046,"Take"
93.7,3,2,-1,1.41,1.01,3.22,2157,"Weak/Miss"
93.1,3,1,-1.14,1.38,0.07,2.7,2178,"Weak/Miss"
92.3,3,0,-1.03,1.51,0.45,2.84,2215,"Weak/Miss"
93.1,2,0,-1.06,1.38,-1.91,2.78,2226,"Take"
92.1,1,0,-1.04,1.46,-0.98,3.35,2236,"Take"
92.9,0,0,-0.79,1.51,-1.09,3.24,2225,"Take"
92.1,1,0,-0.49,1.63,0.32,2.22,2248,"Weak/Miss"
93.4,0,0,-0.95,1.57,-1.37,3.78,2405,"Take"
92.9,0,1,-1.02,1.48,0,2.62,2329,"Strong"
94.5,0,2,-0.25,1.35,-0.44,3.55,2250,"Weak/Miss"
92.3,0,0,-0.95,1.53,-0.77,3.43,2324,"Weak/Miss"
93.7,0,1,0.02,1.38,-0.34,3.07,2216,"Weak/Miss"
93.1,0,0,-0.38,1.22,0.62,2.58,2217,"Weak/Miss"
93.6,0,0,1.26,0.1,-0.08,1.61,2153,"Weak/Miss"
93.2,3,2,1.37,0.5,-0.06,1.03,2253,"Weak/Miss"
90.6,3,1,1.3,0.47,0.69,2.13,2103,"Weak/Miss"
92.2,2,1,1.51,0.39,1.45,2.56,2190,"Take"
93.7,1,1,1.34,0.37,-0.55,0.74,2206,"Take"
92.9,1,0,1.14,0.58,-1.03,1.85,2221,"Take"
92,0,0,0.3,1.03,0.08,3.89,2170,"Take"
92.3,1,1,0.85,0.5,-0.17,2.96,2069,"Strong"
93.6,0,1,1.1,0.49,1.75,2.87,2124,"Take"
92.9,0,0,1.15,0.12,0.35,1.91,2171,"Weak/Miss"
94.4,1,1,-0.04,1.48,0.03,2.66,2562,"Strong"
95.4,0,1,0.1,1.38,-0.09,4.61,2655,"Take"
94.6,0,0,0.05,1.74,-0.14,3.19,2739,"Strong"
93.3,2,2,-0.25,1.64,0.01,2.63,2283,"Weak/Miss"
93.4,2,1,-0.42,1.55,-0.62,3.07,2343,"Take"
92.4,1,1,-0.41,1.63,-1.1,2.77,2239,"Take"
91.4,1,0,-0.47,1.83,0.24,1.49,2337,"Weak/Miss"
91.1,0,0,-0.51,1.69,-1.06,2.13,2402,"Take"
93.3,3,2,-0.14,1.66,0.29,2.74,2286,"Strong"
93.4,2,2,-0.33,1.64,-1.29,3.66,2173,"Take"
93.7,2,1,-0.26,1.66,-0.22,2.97,2259,"Weak/Miss"
92.6,2,0,-0.27,1.53,-0.33,2.93,2235,"Weak/Miss"
94.2,1,0,-0.31,1.65,-0.47,3.71,2302,"Take"
92.4,0,0,-0.3,1.62,-1.1,3.7,2201,"Take"
94.3,2,2,-0.77,1.62,-0.96,2.82,2418,"Weak/Miss"
93.6,2,1,-0.73,1.59,-1.21,2.83,2360,"Weak/Miss"
93.9,2,0,-0.57,1.57,-0.53,1.48,2366,"Weak/Miss"
92.8,1,0,-0.21,1.65,-0.8,2.27,2323,"Take"
92.5,0,0,-0.24,1.68,-0.75,2.05,2331,"Take"
98.1,2,1,-0.74,1.34,0.52,2.8,2274,"Strong"
97.5,1,1,-1.11,1.25,-0.9,3.04,2258,"Take"
97.4,1,0,-1.1,1.34,-0.22,2.59,2230,"Weak/Miss"
97.7,0,0,-0.78,1.54,-0.12,3.97,2248,"Take"
93.6,1,2,-0.47,1.7,-0.09,2.75,2163,"Weak/Miss"
93.1,1,1,-0.69,1.57,-0.31,2.11,2150,"Weak/Miss"
93.7,0,1,-0.7,1.57,-0.53,3.4,2203,"Take"
89.3,0,0,-0.38,1.57,0.84,2.72,2087,"Weak/Miss"
94.4,2,2,-0.59,1.58,0.16,2.83,2161,"Weak/Miss"
93.9,1,2,-0.34,1.56,-1.11,2.54,2119,"Take"
93.3,0,2,-0.71,1.62,-1.42,3.34,2173,"Take"
94.9,0,1,-0.66,1.58,0,3.56,2142,"Weak/Miss"
93.5,0,0,-0.6,1.65,0.4,2.87,2128,"Take"
96.6,3,2,0.01,1.55,-0.67,2.52,2499,"Take"
96.4,3,1,-0.01,1.72,-0.44,2.34,2431,"Take"
96.8,3,0,-0.25,1.55,-0.51,3.09,2478,"Take"
95.2,2,0,0.3,1.35,-0.82,2.81,2376,"Take"
95.3,1,0,0.03,1.41,-0.77,4.16,2424,"Take"
96,0,0,0.27,1.23,0.77,3.44,2348,"Take"
82.6,1,2,1.31,0.1,0.14,2.26,1105,"Weak/Miss"
84.6,0,2,1.39,0.23,-1.69,-0.73,1348,"Take"
82.4,0,1,1.35,0.08,0.43,1.5,1337,"Weak/Miss"
89.9,0,0,0.8,1.19,-0.02,2.56,2260,"Take"
83.4,0,0,1.6,0.34,0.22,2.69,1373,"Weak/Miss"
87.4,0,2,-1.09,-0.01,-0.37,2.85,2171,"Strong"
79,0,1,0.3,0.26,1.27,2.6,2463,"Strong"
77.4,0,0,0.68,0.4,-0.08,1.99,2300,"Take"
84.2,1,2,0.74,-0.05,-0.36,1.87,1492,"Weak/Miss"
95.5,0,2,0.69,1.31,-2.5,2.38,2431,"Take"
94.2,0,2,0.7,1.51,-0.37,3.05,2341,"Strong"
94,0,1,0.89,1.45,0.02,1.88,2336,"Weak/Miss"
93.6,0,0,0.77,1.48,-0.04,1.63,2242,"Take"
92.6,2,2,-0.5,1.52,0.54,2.56,2594,"Weak/Miss"
79,2,1,1.17,-0.44,0.17,3.22,2877,"Take"
92,2,0,-0.8,1.56,0.71,2.9,2499,"Weak/Miss"
92,1,0,-0.93,1.44,1.29,3.27,2285,"Take"
77.3,0,0,0.97,-0.81,1.2,1.94,2804,"Take"
94.8,0,2,-0.97,1.41,-0.33,3.19,2536,"Weak/Miss"
94.6,0,1,-0.73,1.48,0.11,3,2624,"Weak/Miss"
79.9,0,0,1.32,-0.49,0.38,2.48,3067,"Weak/Miss"
95.8,0,0,-1.79,0.5,-0.28,2.32,2595,"Weak/Miss"
92.9,0,1,0.46,1.44,-0.23,2.75,2231,"Strong"
79.3,0,0,0.03,-0.14,-0.04,2.1,2231,"Weak/Miss"
79.7,0,2,0.11,-0.18,-0.06,2.12,2295,"Strong"
93,0,1,0.39,1.82,-0.77,3.4,2287,"Strong"
93.2,0,0,0.54,1.87,-0.16,2.31,2246,"Weak/Miss"
93.4,1,2,0.43,1.48,-0.02,3.05,2245,"Weak/Miss"
80.3,0,2,0.14,-0.15,-1.08,0.01,2285,"Take"
94.2,0,2,0.61,1.41,-0.06,3.9,2229,"Strong"
93.4,0,1,0.63,1.49,0.02,2.75,2310,"Strong"
90.8,1,2,0.48,1.47,-0.87,2.1,2114,"Take"
91.6,0,2,0.63,1.41,-1.03,2.88,2048,"Take"
91.3,0,1,0.59,1.43,0.49,3.15,2047,"Weak/Miss"
91.1,0,0,0.56,1.4,0.5,3.18,2069,"Weak/Miss"
78.7,1,1,1.24,-1.05,0.17,1.48,2900,"Strong"
79.7,1,0,1.35,-0.97,-0.45,2.9,2929,"Take"
82,0,0,1.19,-0.99,2.34,1.14,3029,"Take"
79.8,0,0,1.13,-0.87,-0.25,1.37,2942,"Weak/Miss"
95.7,1,2,-1.08,1.17,1.69,2.16,2394,"Take"
96.2,1,2,-1.05,1.11,-0.1,2.83,2379,"Weak/Miss"
80.3,1,1,1.54,-1.01,1.99,1.11,3102,"Weak/Miss"
81,0,1,1.47,-0.79,1.45,1.06,3098,"Take"
93.1,1,2,0.61,1.48,0.7,2.64,2226,"Weak/Miss"
84.3,1,1,-0.26,0.33,-0.85,1.05,2391,"Weak/Miss"
93.7,0,1,0.55,1.34,-0.24,1.58,2290,"Take"
93,0,0,0.39,1.51,-0.1,2.88,2342,"Take"
97.5,0,2,-0.81,1.23,-0.1,3.46,2325,"Weak/Miss"
89.5,0,2,0.23,0.08,0.93,0.67,2339,"Weak/Miss"
97.7,0,2,-1.05,1.2,-0.01,3.28,2396,"Strong"
92.9,0,1,0.16,0.59,1.59,2.79,2398,"Strong"
98,0,0,-0.95,1.41,-0.37,2.98,2481,"Take"
97.9,1,0,-0.95,1.4,0.81,2.42,2381,"Strong"
92.3,0,0,0.1,0.87,1.09,2.67,2314,"Take"
98.1,1,2,-1.09,1.62,0.48,2.77,2484,"Weak/Miss"
97.5,1,1,-0.91,1.65,-0.37,3.63,2484,"Weak/Miss"
96.9,0,1,-1.08,1.56,-1.38,2.67,2467,"Take"
91.8,0,0,0.05,0.65,1.4,1.92,2410,"Weak/Miss"
91.4,1,1,-1.01,1.39,0.18,2.25,2083,"Strong"
91.5,1,0,-0.66,1.39,-0.16,2.85,2008,"Weak/Miss"
77.2,0,0,0.3,-0.93,-1.45,1.71,1907,"Take"
77.4,0,1,-0.88,1.09,0.62,3.05,1378,"Weak/Miss"
91.6,0,0,-0.73,1.6,0.75,1.68,2156,"Take"
93.1,1,1,1.2,1.16,-0.16,2.85,1813,"Weak/Miss"
85.5,1,0,1.59,0.37,-0.76,1.47,1781,"Weak/Miss"
92.7,0,0,1.28,0.96,0.19,1.05,1900,"Take"
100.3,0,2,1.11,1.23,-0.12,1.44,1981,"Weak/Miss"
84.3,1,2,-0.91,-0.12,-0.07,1.08,1105,"Weak/Miss"
100.3,0,1,1.08,1.3,-0.55,1.6,2081,"Strong"
93.8,1,2,-0.73,1.39,0.39,3.78,2376,"Weak/Miss"
100.1,0,0,1.4,0.95,0.14,2.43,2007,"Weak/Miss"
91.6,0,2,-0.9,1.32,-0.4,4.5,2313,"Take"
93.1,0,1,-0.82,1.26,-0.41,2.36,2359,"Weak/Miss"
80.8,1,2,1.25,0.09,1.23,2.3,2287,"Weak/Miss"
93.3,0,0,-0.71,1.4,-0.73,3.69,2342,"Weak/Miss"
95.9,1,1,-1.06,1.51,-0.12,1.8,2375,"Weak/Miss"
96.3,0,1,-0.7,1.58,0.98,2.1,2373,"Take"
96.8,0,0,-0.87,1.68,-0.84,1.93,2463,"Take"
93,3,2,-1.61,0.72,0.29,2.5,1983,"Weak/Miss"
92.1,2,2,-1.43,0.82,0.8,3.39,1981,"Take"
92.8,1,2,-0.93,1.13,-1.34,3.38,2008,"Take"
85.3,0,1,-1.58,0.23,-1.92,1.68,1672,"Take"
92.8,0,0,-1.3,1.01,0.3,2.92,2177,"Weak/Miss"
93.6,2,2,-1.57,0.69,0.23,3.08,2031,"Weak/Miss"
94.4,1,2,-1.1,1.13,-1.41,3.01,2112,"Take"
92.3,1,1,-1.02,1.27,0.9,3.3,2225,"Weak/Miss"
93.2,0,1,-1.06,1.2,-1.38,3.47,2208,"Take"
77.9,0,0,1.28,-1.04,0.24,2.04,2573,"Take"
85,3,2,-1.59,0.78,-0.46,2.37,1906,"Strong"
95.2,3,1,-0.94,1.16,-0.45,2.57,2245,"Weak/Miss"
95.8,2,1,-0.94,1.24,0.92,1.42,2185,"Take"
84.6,2,0,-1.59,0.96,-0.62,2.86,2101,"Weak/Miss"
85.5,1,0,-1.52,0.94,-1.21,2.98,1944,"Take"
95.9,0,0,-0.68,1.46,1.2,2.25,2327,"Take"
79.5,0,1,1.28,-1.04,-0.54,1.76,2626,"Strong"
93.4,0,0,-1,1.3,0.54,3.07,2302,"Weak/Miss"
94.8,0,2,1.55,1.02,-0.01,3.14,2137,"Weak/Miss"
94.2,0,1,1.13,1.18,0.94,3.33,2134,"Weak/Miss"
90.9,0,0,0.24,0.3,-1.04,2.43,2076,"Weak/Miss"
94.4,2,2,1.18,0.98,-0.51,2.34,2130,"Take"
94.5,2,1,1.3,1.24,-0.65,1.86,2257,"Weak/Miss"
94.2,1,1,1.27,0.94,-0.41,0.6,2073,"Take"
93,1,0,1.25,1.17,0.05,2.05,2192,"Strong"
94.1,0,0,1.35,1.1,-1.09,1.05,2258,"Take"
87.5,0,0,-0.81,0.49,-0.66,0.95,1500,"Take"
95.1,0,1,1.57,0.89,0.7,1.68,2129,"Weak/Miss"
94.9,0,0,1.47,1.24,0.26,3.71,2264,"Weak/Miss"
97.8,2,2,-0.42,1.59,0.8,2.92,2465,"Weak/Miss"
96.8,1,2,-0.13,1.45,0.06,4.7,2425,"Take"
99.4,0,2,-0.22,1.51,-0.16,4.64,2565,"Take"
96.9,0,1,-0.4,1.31,0.5,3.17,2423,"Weak/Miss"
96.5,0,0,-0.59,1.37,-0.42,2.92,2499,"Weak/Miss"
91.2,3,2,-0.17,1.31,-0.52,3.53,2148,"Weak/Miss"
78.1,2,2,0.79,-1.21,-0.71,0.46,2512,"Take"
92.2,1,2,-0.05,1.43,-1.37,4.19,2133,"Take"
89.3,1,1,0.03,1.35,0.64,2.18,2084,"Take"
91.6,1,0,-0.11,1.38,0.14,2.06,2155,"Strong"
90.1,0,0,-0.31,1.4,-1.07,3.2,2126,"Take"
95.8,2,2,-0.51,1.49,-0.23,4.27,2550,"Weak/Miss"
95.2,2,1,-0.39,1.21,0.3,2.56,2469,"Weak/Miss"
94.4,1,1,0,1.37,-0.72,1.8,2324,"Strong"
